Time,Time Code,Country Name,Country Code,GDP (current US$),Gini index (World Bank estimate),"Foreign direct investment, net inflows (BoP, current US$)","Life expectancy at birth, total (years)",Exports of goods and services (% of GDP),Poverty headcount ratio at national poverty lines (% of population),"Inflation, consumer prices (annual %)","Compulsory education, duration (years)","Government expenditure on education, total (% of GDP)","Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)","Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)","Educational attainment, at least completed post-secondary, population 25+, total (%) (cumulative)",Arms imports (SIPRI trend indicator values),Fossil fuel energy consumption (% of total),Gross domestic savings (% of GDP),Gross savings (% of GDP),Human capital index (HCI) (scale 0-1),Research and development expenditure (% of GDP),"International tourism, number of arrivals","International tourism, receipts (current US$)","International tourism, number of departures",GNI (current US$),Individuals using the Internet (% of population),Access to electricity (% of population),Agricultural land (% of land area),"Birth rate, crude (per 1,000 people)",External debt stocks (% of GNI),"Fertility rate, total (births per woman)",Gross national expenditure (% of GDP),High-technology exports (current US$),Lending interest rate (%),Mobile cellular subscriptions (per 100 people),"Mortality rate, infant (per 1,000 live births)","Patent applications, residents",Prevalence of current tobacco use (% of adults),Sex ratio at birth (male births per female births),Taxes on goods and services (% of revenue),"Taxes on income, profits and capital gains (% of revenue)",Taxes on international trade (% of revenue),Total greenhouse gas emissions (kt of CO2 equivalent),Urban population (% of total population)
2005,YR2005,Netherlands,NLD,685092650167.89,29,209888825342.075,79.3463414634146,65.632085215917,..,1.68813017869622,13,5.10939979553223,..,88.9880065917969,29.3052196502686,98000000,93.0562366321199,28.9115837664259,25.6997908643891,..,1.77388,10012000,8770000000,17039000,675619947767.691,81,100,57.3963255678874,11.5,..,1.71,91.5424872432077,..,2.77083333333333,96.7425,4.4,2217,..,..,44.1602263266855,38.7886512491435,0.0427309497321948,217083.632,82.63
2005,YR2005,New Caledonia,NCL,..,..,-6738759.00139891,75.7219512195122,..,..,..,..,..,..,..,..,..,..,..,..,..,..,101000,149000000,96000,..,32.359,100,12.587527686188,17.4,..,2.2,..,..,..,56.7856,..,..,..,..,..,..,..,..,63.965
2005,YR2005,New Zealand,NZL,114720129550.095,..,1906665963.75812,79.8512195121951,28.2851654320382,..,3.03702332617015,10,6.27896022796631,..,..,..,10000000,68.1811211494277,23.9712281433928,17.6909291747435,..,1.12043,2353000,6486000000,1872000,107308148278.533,62.7202,100,44.4798906232198,13.96,..,1.97,101.449640044925,..,7.76256016240711,85.3615,5.5,1893,..,..,21.4265997544138,43.0037849782673,1.25090706118834,82066.568,86.341
2005,YR2005,Nicaragua,NIC,6321335612.22233,48.8,241100000,71.195,24.3821308946094,48.3,9.59909986064426,6,..,..,..,..,..,47.8855416255161,3.02225406974194,14.2129208682132,..,..,712000,206000000,740000,6171335217.79924,2.56635,73.821815,44.0917400698022,24.961,81.2027540579311,2.767,122.862959657624,..,12.1013604539054,20.5818,24.9,..,..,..,50.6339280592049,22.3854053123745,5.15174115082325,16831.87,55.935
2005,YR2005,Niger,NER,4383315656.99096,44.4,49753596.8290225,53.411,14.411416011146,..,7.7974978178644,..,..,..,..,..,..,14.0257360788535,9.81052047070407,20.2128006702164,..,..,58000,43900000,..,4657521344.02077,0.221341,7.1,33.918844240941,51.82,44.9395801394512,7.612,109.524909565557,..,10.7941666666667,2.377,78.5,..,..,..,..,..,..,10258.5269,16.242
2005,YR2005,Nigeria,NGA,176134087150.341,..,4982533930.21739,48.252,21.0339552856975,..,17.8634933661605,9,..,..,..,..,..,21.6563407932215,35.198040174963,36.2116448822174,..,..,2778000,139000000,..,162766907206.513,3.54916,47.101993560791,79.8225677174259,42.537,17.8777939655633,5.985,90.9915494982554,..,17.9483333333333,13.3849,95.2,..,..,..,..,..,..,374421.704,39.074
2005,YR2005,North Macedonia,MKD,6258600713.82627,..,145329601.532,73.986,34.8076006574873,..,0.52551595071433,9,..,..,..,..,..,84.6210343240538,3.61942246155742,18.5525187432619,..,0.22825,197000,116000000,..,6149450712.91319,26.45,..,48.2894219425875,11.594,48.4838442821648,1.531,116.22612636855,..,12.5167631727899,54.8959,12.2,53,..,..,56.3616937778893,15.4663323228422,7.68421483075136,11591.60108,57.532
2005,YR2005,Northern Mariana Islands,MNP,1061000000,..,..,..,95.8529688972667,..,..,..,..,..,..,..,..,..,..,..,..,..,498000,..,..,..,..,99.9594879150391,6.52173913043478,..,..,..,..,..,..,35.7649,..,..,..,..,..,..,..,10.33170764,90.558
2005,YR2005,Norway,NOR,308884284051.222,30.6,10058759829.6279,80.0414634146342,43.4025448407452,12,1.53213367609252,10,6.86506986618042,..,99.8262786865234,30.4954605102539,14000000,54.9821628032515,38.6171869464474,38.8067386997869,..,1.48317,3824000,4243000000,3166000,312101668606.907,81.99,100,2.83646013163718,12.3,..,1.84,84.0084884976635,..,..,102.636,3.3,1143,..,..,24.7247610972909,32.8817707217238,0.167498465287548,71578.0629,77.675
2005,YR2005,Oman,OMN,31081991724.7852,..,1538361508.45254,74.23,63.164289054649,..,1.90983553531864,..,3.51722002029419,..,..,..,170000000,..,48.6437921312055,38.0923966344125,..,..,891000,627000000,2018000,30059885092.7956,6.68358,100,4.73344103392569,21.838,..,2.951,72.7824163414232,..,7.28358333333333,53.0901,11,..,..,..,..,..,..,48099.6628,72.4
2005,YR2005,Pakistan,PAK,120055291992.938,32.7,2201000000,63.951,14.3103457469724,50.4,9.0633273703042,12,2.04972004890442,3.91673994064331,21.4212493896484,3.91673994064331,443000000,60.0808007775026,14.1884994991716,19.7634224275118,..,0.43689,798000,828000000,..,117669281992.938,6.33233,70.490608215332,46.6544728102947,31.755,27.9893254292159,4.416,103.533737644527,..,9.07166666666667,7.96686,76.5,143,..,..,..,..,..,299134.716,33.982
2005,YR2005,Palau,PLW,190452900,..,3971994.26960001,69.1292682926829,45.4894270039276,..,3.9514623522091,12,..,..,..,..,..,..,6.06218125321274,25.9876990206864,..,..,81000,63000000,..,207038900,26.9703,98.9165073295092,10.8695652173913,14,..,2.02,135.52684154455,..,..,30.59,23.2,..,..,..,..,..,..,..,71.152
2005,YR2005,Panama,PAN,16374393900,53.8,1104400000,75.892,64.5007929117914,36.6,2.85588324760956,11,..,..,..,..,..,73.6624343805791,22.8585053154242,17.2082198413463,..,0.23183,702000,1108000000,285000,15207493900,11.484,85.6061096191406,29.9973096583266,22.04,..,2.651,104.892098632121,..,8.665,52.5113,19.4,..,..,..,..,..,..,10588.624,63.682
2005,YR2005,Papua New Guinea,PNG,4865892972.27595,..,39976364.7337651,60.534,..,..,1.78080439925828,..,..,..,..,..,..,..,..,..,..,..,69000,9400000,..,4527603062.5403,1.71619,19.0830268859863,2.27443359978801,32.142,41.3222330614445,4.263,..,..,11.4691666666667,1.15475,49.2,..,..,..,..,..,..,9453.0338,13.109
2005,YR2005,Paraguay,PRY,10737500188.1123,51.4,7300000,71.667,47.5935921119847,44.9,6.80738203116371,9,..,..,41.7316207885742,14.1479997634888,1000000,29.009378744963,31.0684049812669,20.3546185339116,..,0.06091,341000,96000000,188000,9363307348.17359,7.90701,94.686886,50.1887742260257,24.038,88.6675589050213,3.04,89.8347794300763,..,34.5661785164844,32.3999,25,24,..,..,39.5995307540139,10.9582739108433,9.34696600266826,90747.006,57.633
2005,YR2005,Peru,PER,76060606060.6061,50.4,2578719365.11,72.908,26.8487611117093,55.6,1.61630193862543,12,2.83903002738953,..,50.2212409973145,16.0601596832275,368000000,71.5588290066424,23.6240224288033,19.7420734267914,..,..,1571000,1438000000,1841000,71336034731.7014,17.1,77.173645,18.153125,22.204,41.3727350377722,2.695,93.6597952534208,..,25.5338357716344,20.0363,20.8,27,..,..,44.8396461089652,26.7077438730347,6.29884980639124,68557.456,75.034
2005,YR2005,Philippines,PHL,107419986400.763,..,1664000000,69.112,41.2300392158954,..,6.51685393258431,10,2.32806992530823,..,..,..,12000000,57.8125893578486,17.1809339330292,37.7714541798202,..,0.11143,2623000,2863000000,2144000,117903924388.101,5.39764,80.0712738037109,38.082302042459,27.372,49.7801261714003,3.504,101.385596139014,..,10.1849166666667,40.2879,26.5,210,..,..,23.2123589995096,39.6432074546346,17.519617459539,146433.72,45.71
2005,YR2005,Poland,POL,306144336269.51,35.8,11041000000,74.9951219512195,34.61157158289,19.1,2.18379872390258,10,5.42611980438232,..,..,..,115000000,95.9939398872071,18.5806588392073,16.8785619314912,..,0.56281,15200000,7161000000,6200000,300724462988.719,38.81,100,51.9243952600137,9.5,..,1.24,101.307380897096,..,..,76.0156,6.5,2028,..,..,56.6880701731265,19.0146354045564,0.088017644949058,411811.67406,61.452
2005,YR2005,Portugal,PRT,197180330804.626,38.5,3367937006.69602,78.0707317073171,27.0841675459537,18.5,2.27716394887833,9,5.07394981384277,10.4475898742676,33.4472198486328,10.9376697540283,158000000,84.1221274218628,14.5824444596038,13.693901914346,..,0.75707,5769000,9038000000,..,194561319487.626,34.99,100,41.8009186541695,10.4,..,1.41,108.776169468545,..,..,108.934,3.6,158,..,..,40.3182111993232,25.072406719503,0,101594.256,57.522
2005,YR2005,Puerto Rico,PRI,83914521300,..,..,78.2960975609756,67.3819013968444,..,..,16,..,..,..,42.2522888183594,..,..,31.9181112935694,..,..,..,3686000,3239000000,1410000,54861880300,23.4001,100,22.6606538895152,12.96,..,1.7702,82.6783147007001,..,..,54.8878,..,..,..,..,..,..,..,3118.66669,94.112
2005,YR2005,Qatar,QAT,44530494505.4945,..,2500000000,78.252,65.0850448205021,..,8.81439532334679,9,3.97187995910645,..,..,..,..,100,69.7435391230852,..,..,..,..,760000000,..,38814835164.8352,24.7335,100,5.52971549941793,15.297,..,2.569,64.5643496554405,..,6.65166666666667,82.8229,8.9,..,..,..,..,..,..,61388.81678,97.396
2005,YR2005,Romania,ROU,98452791982.7024,..,6498650462.86646,71.8788951219512,24.5352206061523,..,9.01491283343835,10,3.50039005279541,..,..,..,437000000,83.8666846203507,12.6405772254872,14.219328454293,..,0.41262,5839000,1324000000,7140000,95560240107.0804,21.5,100,61.6575354378642,10.4,..,1.4,110.290108236751,..,19.6008333333333,62.3521,15.5,916,..,..,49.5590483979944,21.4292699406138,3.25024003413819,139578.1707,53.174
2005,YR2005,Russian Federation,RUS,764017107992.391,41.3,15508050000,65.529756097561,35.2030659646294,17.8,12.6853039507349,9,3.77192997932434,..,..,..,..,90.6884550703053,33.1866881797073,30.5465771415635,..,1.06797,22201000,7805000000,28416000,745490707990.977,15.2267,100,13.1661598924145,10.2,33.5124278414949,1.294,86.8908087378242,..,10.6833333333333,83.5235,11.9,23644,..,..,27.5704100437216,6.58239729120856,28.2283697233833,2527172.17,73.463
2005,YR2005,Rwanda,RWA,2933282014.74806,52,7960000,55.254,10.7069147704111,..,9.01408918092337,6,..,..,..,..,..,..,2.32519338414461,..,..,..,..,67000000,..,2906101330.42297,0.556041,4.8,72.2699645080689,37.02,59.7645914255952,5.131,112.825966187339,..,15.7791666666667,2.52231,68,..,..,..,..,..,..,4963.9625,16.912
2005,YR2005,Samoa,WSM,465568018.300557,..,3763664.37138603,70.374,29.2240945484689,..,1.85676392572947,8,..,..,..,..,..,0,..,..,..,..,102000,73800000,52000,430797586.982991,3.35259,91.8361663818359,14.8409893992933,29.51,39.2523159389647,4.46,..,..,11.4275,13.3536,16,..,..,..,..,..,..,307.20583,21.218
2005,YR2005,San Marino,SMR,1785847531.40157,..,..,..,..,..,1.68548890528349,10,..,..,..,..,..,..,..,..,..,..,50000,..,..,..,50.2596,100,16.6666666666667,9.5,..,..,..,..,7.175,58.4845,3.6,..,..,..,29.7655030494622,23.2840212869123,1.95336206884352,..,94.453
2005,YR2005,Sao Tome and Principe,STP,136450274.673234,..,15664000,64.659,..,..,17.1522049354354,6,4.85645008087158,..,..,..,..,0,..,..,..,..,15800,7300000,..,133522759.992423,13.7595,55.9174690246582,51.0416666666667,38.808,251.352235243673,4.964,..,..,31.1977777766667,7.59056,42.8,..,..,..,..,..,..,177.245483,59.165
2005,YR2005,Saudi Arabia,SAU,328459700124.064,..,12097333333.3333,73.256,57.050727121086,..,0.479230397826103,9,5.43092012405396,..,..,..,167000000,99.9957184313485,52.3222523373989,48.6531079653558,..,0.0423,8037000,4626000000,4403000,331174439522.532,12.705,100,80.8102563625453,24.236,..,3.417,67.8525987174071,..,..,59.4729,14.1,119,..,..,..,..,..,..,80.979
2005,YR2005,Senegal,SEN,11022821631.8674,39.2,167944230.519191,60.62,27.0174032067046,48.3,1.71133325855505,11,4.05773019790649,..,..,..,15000000,55.1646554293378,9.07953113514824,15.1078574664718,..,..,769000,334000000,..,10933261713.4572,4.78668,47.1,45.5825066223446,38.583,35.3210712430562,5.149,115.406779230932,..,7.04916666666667,15.6004,53.2,..,..,..,..,..,..,50288.842,41.714
2005,YR2005,Serbia,SRB,27683225959.2468,..,..,72.8341463414634,27.9649784834008,..,16.1199806482826,8,..,..,..,..,..,89.6071103853471,5.62152422293228,..,..,0.3953,453000,308000000,..,27360301086.2913,26.3,99.6907216494845,..,9.7,59.061407363644,1.45,117.086853465127,..,3.50044313584287,59.939,7.7,372,..,..,..,..,..,..,53.883
2005,YR2005,Seychelles,SYC,919103254.545455,..,80729739.0909091,72.1317073170732,78.3013419068021,..,0.907187718073947,10,..,..,..,..,15000000,0,..,..,..,0.30209,129000,269000000,52000,928911545.454546,25.4133,95.6988220214844,8.69565217391304,18.5,..,2.2,..,..,9.76903333333333,66.3365,11.8,..,..,..,35.6072662391948,13.238915215798,16.5355871189059,..,51.67
2005,YR2005,Sierra Leone,SLE,1650494366.99875,..,90731669.7377149,44.502,17.5730643286243,..,..,9,2.7969799041748,..,..,..,..,..,0.944674982787286,6.95654183629362,..,..,40000,64000000,63000,1612494366.99875,0.215392,11.3324855164618,52.8126907665732,42.126,111.913979424239,5.863,110.354968320256,..,24.5833333333333,2.17674,125,..,..,..,..,..,..,14869.1843,36.919
2005,YR2005,Singapore,SGP,127807618360.971,..,19316058814.0754,79.990243902439,225.159667736916,..,0.425106276569101,6,3.19596004486084,..,70.7687835693359,38.2560615539551,541000000,98.1711273728879,50.2549794803571,43.6266397613228,..,2.14812,7079000,6209000000,5159000,120576303773.131,61,100,1.10304785723089,10.2,..,1.26,71.2519567700719,..,5.3,102.788,2.3,569,..,..,23.4073920802835,30.1657915836847,0.0620748519256136,47597.8146,100
2005,YR2005,Sint Maarten (Dutch part),SXM,..,..,..,..,..,..,..,12,..,..,..,..,..,..,..,..,..,..,468000,659000000,..,..,..,100,..,12.8,..,..,..,..,..,..,..,..,..,..,..,..,..,..,100
2005,YR2005,Slovak Republic,SVK,62785305310.2848,29.3,3923508331.4958,73.9048780487805,72.3018934642515,11.6,2.70908494588391,10,3.75995993614197,..,..,..,4000000,72.1099316045025,26.5439056124923,23.5771473585476,..,0.49401,1515000,1282000000,2987000,61186987936.8238,55.19,100,40.3534303534304,10.1,..,1.27,103.124108657856,..,..,84.0971,6.8,155,..,..,52.3455774475832,25.4224257526774,0.00739088235744996,48958.7859605,55.563
2005,YR2005,Slovenia,SVN,36206395970.6504,24.6,970800000,77.6121951219512,59.8112707812506,11.6,2.45150132316474,9,5.60408020019531,..,94.2979888916016,18.1287708282471,3000000,68.5714199530726,27.8208922762219,26.5494731441837,..,1.41229,1555000,1894000000,2660000,35866160925.258,46.81,100,25.2730883813307,9.1,..,1.26,100.640076242128,..,..,88.1831,3.5,344,..,..,46.7926573748694,22.7685202473718,0,22366.8829,51.533
2005,YR2005,Solomon Islands,SLB,476898763.595798,46.1,548149.349449345,69.158,29.5711500974659,22.7,7.33066341633299,..,..,..,..,..,..,0,4.46115288220551,5.86401299814577,..,..,9400,6400000,..,478519010.876638,0.844308,19.3987197875977,3.17970703822794,34.382,40.2852500233109,4.473,107.482595377332,..,9.25,1.27682,24.1,..,..,..,..,..,..,4323.8015,17.832
2005,YR2005,Somalia,SOM,..,..,24000000,52.346,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.07733,13.1117210388184,70.7383555966462,46.497,..,7.306,..,..,..,4.78613,103.5,..,..,..,..,..,..,21219.932,36.311
2005,YR2005,South Africa,ZAF,257772710832.953,64.8,6522098178.18051,53.447,26.4466641533283,66.6,2.06285222531756,9,5.06319999694824,..,65.4491577148438,10.9743099212646,267000000,87.1567180454355,18.5499623609276,15.6812881543611,..,0.86315,7369000,8629000000,..,252831129212.335,7.48854,80.9,80.359247871139,23.073,16.7275510133808,2.603,99.7650150617293,..,10.625,70.9263,48.2,1003,..,..,35.5547606903846,50.9605724795598,4.00280852360418,498312.886,59.536
2005,YR2005,South Sudan,SSD,..,..,..,51.686,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,40.389,..,5.803,..,..,..,..,86,..,..,..,..,..,..,..,17.154
2005,YR2005,Spain,ESP,1153285660987.44,32.4,27007774843.3641,80.1707317073171,24.9792690409411,20.3,3.36845398789423,10,4.14432001113892,..,62.5247802734375,23.3822193145752,363000000,83.4668123985147,24.5834128604195,22.1226640754047,..,1.09577,55914000,51959000000,10464000,1137362268374.58,47.88,100,58.4343505179427,10.6,..,1.33,104.803759501465,..,..,96.9899,3.8,3040,..,..,42.9241660667147,43.1749460043197,0,437016.741,77.263
2005,YR2005,Sri Lanka,LKA,24405791044.7761,..,272400000,74.695,32.3368729874893,..,11.6396860971118,9,..,..,..,..,58000000,45.2938338113174,17.8972285347821,24.1626061753552,..,..,549000,729000000,727000,24106796019.9005,1.79205,77.4739074707031,40.0255142720459,18.576,46.8753052051031,2.276,108.930226983075,..,10.7641666666667,17.2002,12.2,149,..,..,55.2828353629698,12.7417191558717,13.6691833997482,27223.2922,18.303
2005,YR2005,St. Kitts and Nevis,KNA,547203703.703704,..,92994488.8888889,..,..,..,3.37781903988237,12,3.62899994850159,..,..,..,..,0,..,..,..,..,141000,121000000,..,512065370.37037,34,96.2988510131836,19.2307692307692,..,..,..,..,..,10.0349577016759,108.842,16,..,..,..,20.3851087918275,25.9504652732107,40.9951037026446,..,32.028
2005,YR2005,St. Lucia,LCA,1135555555.55556,..,78233429.6296296,74.122,..,..,3.89827370759477,10,4.23895978927612,..,..,..,..,0,..,..,..,..,318000,382000000,..,998647259.259259,21.5676,91.8717346191406,17.8688518336562,14.493,41.6237093073608,1.675,..,..,10.6053045549906,64.6542,16,..,..,..,15.404779396593,24.0310214049144,52.9493455295761,473.06637,23.085
2005,YR2005,St. Martin (French part),MAF,..,..,..,77.8707317073171,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,17.5,..,1.83,..,..,..,..,..,..,..,..,..,..,..,..,..
2005,YR2005,St. Vincent and the Grenadines,VCT,550728666.666667,..,40087314.8148148,71.331,36.4144028981402,..,3.73342916467019,12,6.35081005096436,..,..,..,..,0,..,..,..,..,96000,104000000,..,521126444.444444,9.19828,86.3667373657227,25.6410256410256,17.851,48.4763071022644,2.17,..,..,9.58412535234746,65.0192,18.9,..,..,..,20.9525008008054,25.6858326087951,40.829634375143,261.000889,47.032
2005,YR2005,Sudan,SDN,26524538565.7403,..,1561689996.89435,60.525,19.1781581044489,..,8.51673434919865,6,1.56307005882263,..,..,..,132000000,23.3113700037153,13.9125454974853,13.9313365575479,..,0.29844,246000,114000000,..,25122704199.335,1.29204,36.6289100646973,..,37.713,69.9728723823661,5.143,114.216088582203,..,..,4.74969,57.5,6,..,..,..,..,..,536024.45,32.76
2005,YR2005,Suriname,SUR,1793388732.29125,..,27900000,68.877,..,..,9.89800489561464,6,..,..,..,..,..,82.2125607533414,..,..,..,..,161000,96000000,..,1752988724.9698,6.40309,95.0209579467773,0.466666686229217,22.044,..,2.749,..,..,17.4,46.607,23.5,..,..,..,..,..,..,2577.0835,66.682
2005,YR2005,Sweden,SWE,392218088878.779,26.8,20782686615.8207,80.5463414634146,45.01548061554,..,0.453170852576176,9,6.5064001083374,..,89.1418304443359,32.7204895019531,78000000,33.8115091740615,28.5584689628585,28.3820614968296,..,3.38312,4883000,7628000000,15677000,397558978201.817,84.83,100,7.83740312911244,11.2,..,1.77,93.7205164640398,..,3.532,100.723,3,2522,..,..,39.9516925464326,17.3668758474636,0,74562.6056,84.319
2005,YR2005,Switzerland,CHE,408689354320.591,..,2664910821.00245,81.2365853658537,53.7904711350905,..,1.17195114446502,11,5.20410013198853,..,..,..,168000000,55.4607823421541,31.2661530757682,37.6077880405307,..,..,7229000,11952000000,..,442982154673.948,70.1,100,39.2226322396964,9.8,..,1.42,92.748871259544,..,..,92.5193,4.3,1643,..,..,55.8245395937601,30.1883444158931,1.7994553384907,55882.8478,73.478
2005,YR2005,Syrian Arab Republic,SYR,28858965517.2414,..,500000000,74.43,40.3878553249453,..,7.24034939348534,9,..,..,..,..,35000000,98.459379327875,20.3585544177723,19.9143846212058,..,..,3571000,2035000000,4564000,27979782708.8123,5.64811,92.135368347168,75.3282126709157,30.363,..,3.814,98.0483763686259,..,..,16.0665,16.9,105,..,..,..,..,..,67605.9088,53.782
2005,YR2005,Tajikistan,TJK,2312327536.41789,..,54479300,66.08,54.2419448838565,..,7.09193244754664,9,3.51213002204895,..,..,..,..,36.7264690309846,-3.14433991063747,22.7047873830299,..,0.0957,..,9100000,..,2660496406.34024,0.29869,99.3,33.3809659902829,29.742,41.981262362854,3.619,114.791996225682,..,23.2848680154185,3.90319,47.1,30,..,..,..,..,..,12218.0161,26.51
2005,YR2005,Tanzania,TZA,18399046025.2688,..,935520591.71,54.349,16.9833670562061,..,5.03457009267164,7,3.54625010490417,..,..,..,10000000,10.0671197766289,24.403358739672,25.1679569520554,..,..,590000,835000000,..,18043978557.8291,1.1,13.218957901001,39.9187175434635,41.716,46.6070942710751,5.638,102.992539176937,..,15.2489487237996,7.70865,58.8,..,..,..,..,..,..,269558.988,24.845
2005,YR2005,Thailand,THA,189318549680.384,..,8215637195.30001,72.099,68.402716900887,..,4.54036919634532,9,3.93859004974365,..,..,..,70000000,81.8133037575854,30.5064961689092,28.2409507684705,..,0.21889,11567000,12103000000,3047000,180829261985.922,15.026,92.7388687133789,38.3839965550314,12.87,32.3325553925291,1.568,99.9142546941582,..,4.71935005845093,46.5638,14.8,891,..,..,42.4934973883243,34.7520689789063,7.87836480000082,364315.701,37.411
2005,YR2005,Timor-Leste,TLS,462261800,..,908000,63.882,7.13649711051184,..,1.11167400387195,6,..,..,..,..,..,0,-44.6048321535545,..,..,..,..,..,..,844986300,0.0990318,33.5785484313965,25.8910558170814,36.164,..,5.876,160.406375780997,..,..,3.32337,65.9,..,..,..,..,..,..,885.58214,26.041
2005,YR2005,Togo,TGO,2280575830.08337,..,96003598.2087157,54.602,35.5580660902413,..,6.78292893028311,10,3.15978002548218,..,..,..,..,13.7978838455068,5.93882774656235,12.6298660082357,..,..,81000,27000000,..,2245347159.38272,1.8,26.7055473327637,59.7536311822026,39.321,75.1300057343365,5.179,110.554055053864,..,8.75583333333333,7.72742,65.6,..,..,..,48.3064009100944,18.9192863757437,21.6905660499515,32080.958,35.185
